"Quotation Report - Date : January-28, 2026 11:00 AM",,,,,,,,,,,,,
No,Number,Company,Date,Type,Client,Project Name,Description,Material,Material Code,Quo. Value,Cur.,MVL Contact,Status
11590,Q-214-801,MICRON,23 Feb 2014,IQ, ,Delaram L1U07 - Supply Of 180 Sets Poly - P008866 Change Order 01,Delaram L1U07 - Supply Of 180 Sets Poly - P008866 Change Order 01,,,491580,USD, ,Quotation
11591,Q-214-799,MACRO,20 Feb 2014,RFQ,Ecc-i ,"Shorabak Fit Out_Supply Of Floodlight, Lightning Rod, 120mm2 Cable, Panel Labels, Door Panic Bars And DC315","Floodlight, Lightning Rod, 120mm2 Cable, Panel Labels, Door Panic Bars And DC315",,,40678,USD,Maricar I.,Order
11592,RFQ-158-798,MACRO,18 Feb 2014,RFQ,Titanic T.L.,Delaram Fit Out_Supply Of Supports System,"Supply Of Supports System - GI, India",Building Materials,Various,17900.89,AED,Maricar I.,Order
11593,RFQ-158-797,MACRO,18 Feb 2014,RFQ,Rubaiya Z.B.,Delaram Fit Out_Supply Of Supports System,Supply Of Supports System - GI,Building Materials,Various,10148.25,AED,Maricar I.,Order
11594,RFQ-158-795,MACRO,18 Feb 2014,RFQ,United C.&.,Delaram Fit Out_Supply Of Mastertop Epoxy And Sikadur Adhesive,Supply Of Mastertop Epoxy And Sikadur Adhesive,Building Materials,Various,9420,USD,Maricar I.,Order
11595,RFQ-158-793,MACRO,18 Feb 2014,RFQ,Ecs G.W.,Delaram Fit Out_Supply Of Draka Cables,Draka Fire Alarm Cable - FT30,Electrical,Electrical,9150,AED,Maricar I.,Order
11596,Q-214-791,MICRON,17 Feb 2014,IQ,Ecc-i ,ECCI,"Bolts, Nuts And Washers",,,0,USD, ,Quotation
11597,Q-214-790,MICRON,17 Feb 2014,IQ,Ain Z.C.,Ain Zara Company,Roof Foam System,,,164150,USD,Azim R.,Quotation
11598,RFQ-256-789,MACRO,16 Feb 2014,RFQ,Ig G.T.,Shorabak Fit Out_Supply Of Tie Rod Back Plate,Tie Rod Back Plate,Building Materials,Various,1575,AED,Maricar I.,Order
11599,RFQ-256-788,MACRO,16 Feb 2014,RFQ,Arabian E.S.,Shorabak Fit Out_Supply Of Steel Door Fire Rated,Steel Door Fire Rated,Doors,Architectural,3660,USD,Maricar I.,Order
11600,RFQ-256-787,MACRO,13 Feb 2014,RFQ,Rubaiya Z.B.,Shorabak Fit Out_Supply Of Crane Ball Valves,Crane Ball Valves,Building Materials,Various,2920,AED,Maricar I.,Order
11601,RFQ-256-786,MACRO,13 Feb 2014,RFQ,Rajay I.L.,"Shorabak Fit Out_Supply Of GI BIS Fittings, Pegler Valves, Hose Connector","GI BIS Fittings, Pegler Valves, Hose Connector",Building Materials,Various,2523.5,AED,Maricar I.,Order
11602,RFQ-158-785,MACRO,13 Feb 2014,RFQ,National P.F.,Delaram Fit Out_Supply Of National Paints,National Paints,Paints,Architectural,158700,AED,Maricar I.,Order
11603,RFQ-256-784,MICRON,13 Feb 2014,RFQ,Dana E.,Shorabak Fit Out_Supply Of Gewiss GI Box,GEWISS GI BOX,Building Materials,Various,207.5,USD, ,Order
11604,RFQ-256-783,MACRO,13 Feb 2014,RFQ,Rajay I.L.,"Shorabak Fit Out_Supply Of BIS Fittings, Pegler Valves And Hose Connector","GI BIS Fittings, Pegler Valves And Hose Connector",Building Materials,Various,4096.5,AED,Maricar I.,Order
11605,Q-214-781,MICRON,13 Feb 2014,IQ, ,Lakeshore Project,"Transportation As Per PL Job No. 4077, 4328 And 3280",,,63750,USD,Raquel I.,Quotation
11606,RFQ-256-780,MICRON,13 Feb 2014,RFQ,Rajay I.L.,Shorabak Fit Out_Supply GI BIS Fittings & Pegler Valves,GI BIS Fittings & Pegler Valves,Building Materials,Various,1905.5,USD,Maricar I.,Order
11607,RFQ-158-778,MACRO,12 Feb 2014,RFQ,Gulf O.L.,Delaram Fit Out_Supply Of Philips Twisted Lamps,Philips Twisted Lamps - 42W,Electrical,Electrical,162500,AED,Maricar I.,Order
11608,RFQ-256-777,MACRO,12 Feb 2014,RFQ,Al H.M.,Shorabak Fit Out_Supply Of Toilet Grab Bars,Toilet Accesory - Grab Bar,Building Materials,Various,4068,USD,Maricar I.,Order
11609,Q-214-776,MICRON,12 Feb 2014,IQ,Omran H.G.,Omran Gulf_Supply Of Dimplex Unit Heaters - PO 201402002,"Supply Of Warm Air Curtain -Brand: Glen Dimplex,  Model AC3N",,,11664,USD,Maricar I.,Order
11610,Q-214-775,MICRON,12 Feb 2014,IQ,Ecc-i ,Garmsir - Supply Of Floor Epoxy,Floor Epoxy,,,101200,USD,Maricar I.,Quotation
11611,RFQ-256-774,MACRO,12 Feb 2014,RFQ,Haji G.S.,Shorabak Fit Out_Supply Of Ducab Cables,4mm 2 Ducab Cables And 4C HES Cables,Electrical,Electrical,3226,USD,Maricar I.,Order
11612,RFQ-256-773,MACRO,12 Feb 2014,RFQ,Zadran G.o.,Shorabak Fit Out_Monthly Rental Of Scissor Lifts Machinery,Monthly Rental Of Scissor Lifts Machinery,Rental,Rental,10800,USD,Maricar I.,Order
11613,Q-214-771,MICRON,11 Feb 2014,IQ,Ecc-i ,Special Wing In Kandahar Airfield,Make Up Air Unit,,,0,USD,Raquel I.,Quotation
11614,RFQ-158-770,MACRO,11 Feb 2014,RFQ,Analog G.T.,Delaram Fit Out_Supply Of Mobile Scaffolding Tower,Mobile Scaffolding Tower,Building Materials,Various,10699.8,AED,Maricar I.,Order
11615,RFQ-256-769,MACRO,11 Feb 2014,RFQ,Setaf I.L.,Shorabak Fit Out_Supply Of Generators And Tools,Generators And Tools,Transportation,Logistics,5580,USD,Maricar I.,Order
11616,RFQ-256-768,MACRO,10 Feb 2014,RFQ,Haji G.S.,"Shorabak Fit Out_Supply Of Ducab Cables, Flex Conduit & Connectors","Supply Of Ducab Cables, Flex Conduit & Connectors",Electrical,Electrical,2610,USD,Maricar I.,Order
11617,Q-214-767,MICRON,10 Feb 2014,IQ,Ecc-i ,Special Wing In Kandahar  Airfiled,Dimplex Unit Heaters,,,0,USD,Raquel I.,Quotation
11618,Q-214-766,MICRON,10 Feb 2014,IQ,Ecc-i ,"ECCI Project 5999_Supply Of Mastertop 538 And PCI Primer Gisoground - Exworks, Dubai",Mastertop 538 And PCI Primer Gisoground,,,1884.4,USD,Azim R.,Order
11619,Q-214-765,MICRON,10 Feb 2014,IQ,Ecc-i ,Camp Bastion,Reddiplex EPDM Self Adhesive Seal,,,14000,USD,Raquel I.,Quotation
11620,Q-214-764,MICRON,06 Feb 2014,IQ,Ecc-i ,Special Mission Wing,Electrical Material,,,13858.16,USD,Raquel I.,Quotation
11621,RFQ-256-763,MACRO,06 Feb 2014,RFQ,Elpim E.C.,Shorabak Fit Out_Supply Of Cortem Exproof Junction Box,Cortem Exproof Junction Box,Electrical,Electrical,1178,EURO,Maricar I.,Order
11622,RFQ-158-761,MICRON,06 Feb 2014,RFQ,Al H.M.,Delaram Fit Out_Supply Of Toilet & Shower Accesories,Toilet And Shower Accessories,Building Materials,Various,109722.6,AED,Maricar I.,Order
11623,Q-214-760,MICRON,04 Feb 2014,IQ,Metag ,Kandahar Airbase,Airless Spray Painting Pump,,,8952,USD,Mahesh B.,Quotation
11624,Q-214-759,MICRON,04 Feb 2014,IQ,Gulf S.E.,Supply Of 5 Gals DC333 Fireproof Paint - Kuwait,DC333 Fireproof Paint,,,350,USD,Azim R.,Quotation
11625,Q-214-758,MICRON,04 Feb 2014,IQ,Ecc-i ,Supply Of Dimplex Unit Heaters - Camp Garmsir,Dimplex Unit Heaters,,,2392,USD, ,Order
11626,Q-214-757,MICRON,03 Feb 2014,IQ,Perfect F.C.,Oman Convention Center-Exhibition Hall Roof,Monoglass Sprayon Fiberglass System,,,0,AED,Azim R.,Quotation
11627,Q-214-756,MICRON,03 Feb 2014,IQ,Ecc-i ,Kandahar Project_Supply Of Explosion Proof Unit Heaters,Pitsan Unit Heater ( Explosion Proof),,,10150,USD, ,Order
11628,RFQ-256-755,MACRO,02 Feb 2014,RFQ,Haji G.S.,Shorabak Fit Out_Supply Of 120mm2 Cables,120mm2 Cables - HES Brand,Electrical,Electrical,5417.75,USD, ,Order
11629,RFQ-256-754,MACRO,02 Feb 2014,RFQ,United C.&.,Shorabak Fit Out_Supply Of Silkadur 31 CF SLOW,Sikadur 31 CF Slow,Building Materials,Various,2250,USD, ,Order
11630,Q-214-753,MICRON,02 Feb 2014,IQ,Macec G.O.,Kabul - Supply Of 1300 Gals DC315 And 80 Sets Of Polyurethane,1300 Gals DC315 And 80 Sets Lapolla Polyurethane,,,293900,USD, ,Order
11631,RFQ-158-752,MACRO,30 Jan 2014,RFQ,Rajay I.L.,"Delaram Fit Out_Supply Of Surya GI Pipes, Jazeera BI Pipes And BIS Fittings","Surya GI Pipes, Jazeera BI Pipes And BIS Fittings",Building Materials,Various,35720.25,USD, ,Order
11632,RFQ-256-750,MACRO,30 Jan 2014,RFQ,Elpim E.C.,Shorabak Fit Out_Supply Of CORTEM Guard For Lighting Fixture FLF-236 (36W) And Cortem Ex-proof Thermostat,CORTEM Guard And Ex-proof Thermostat,Electrical,Electrical,3687.2,EURO, ,Order
11633,RFQ-256-749,MACRO,30 Jan 2014,RFQ,Al T.E.,Shorabak Fit Out_Supply Of Thermostat,STEGO Thermostat,Electrical,Electrical,4480,AED,Maricar I.,Order
11634,RFQ-256-747,MACRO,30 Jan 2014,RFQ,Al H.M.,Shorabak Fit Out_Supply Of KNOSSOS Toilet Tissue Holder And Panel Mirror,KNOSSOS Toilet Tissue Holder And Panel Mirror,Building Materials,Various,1120.95,USD, ,Order
11635,Q-114-746,MICRON,30 Jan 2014,IQ, ,"Fighter Hanger Consolidated Rigging Facility - W912WE-11-D-0013, TASK ORDER 0002 - Supply Of Sound Attenuation And GB Acc. - P008872",Sound Attenuation And GB Accessories,,,42889.17,USD,Raquel I.,Order
11636,Q-114-745,MICRON,30 Jan 2014,IQ,Perfect F.C.,Oman Convention Center-Exhibition Hall Roof,Lapolla Polyurethane,,,714000,USD,Azim R.,Quotation
11637,Q-114-744,MICRON,30 Jan 2014,IQ, ,LAKESHORE PROJECT,TRANSPORTATION OF SANDWICH PANEL,,,42500,USD,Raquel I.,Cancled
11638,RFQ-158-741,MACRO,29 Jan 2014,RFQ,Al H.P.,Delaram Fit Out_Supply Of CPVC Pipes (Gulf Plastic) And Fittings (Zenith),CPVC Pipes (Gulf Plastic) And Fittings (Zenith),Building Materials,Various,46000,USD,Maricar I.,Order
11639,Q-114-740,MICRON,28 Jan 2014,IQ, ,LAKESHORE PROJECT,TRANSPORTATION OF PACKAGES FROM DUBAI TO BAGRAM AFGHANISTAN,,,3452,USD,Raquel I.,Quotation
11640,RFQ-158-739,MACRO,27 Jan 2014,RFQ,Merchant I.I.,Delaram Fit Out_Supply Of Cooper Vapor Proof Lighting - TP7820,Cooper Vapor Proof Lighting - TP7820,Electrical,Electrical,7448,USD,Maricar I.,Order
11641,Q-114-738,MICRON,27 Jan 2014,IQ,Itsi G.C.,ITSI Gilbane Company,Transportation Of Fans And Air Hnadling Units,,,52500,USD,Raquel I.,Quotation
11642,RFQ-158-737,MACRO,26 Jan 2014,RFQ,Al H.M.,Delaram Fit Out_Supply Of Knossos Tissue Holder And Panel Mirror,Knossos - Tissue Holder And Panel Mirror,Building Materials,Various,1120.95,USD,Maricar I.,Order
11643,Q-114-736,MICRON,26 Jan 2014,IQ,M.i.c. I.I.,MIC Industries,Fiber Glass Batts,,,1123.2,USD, ,Quotation
11644,Q-114-735,MICRON,26 Jan 2014,IQ,Ecc-i ,Camp Hero East,DC315 Thermal Barrier,,,17875,USD, ,Order
11645,Q-114-734,MICRON,23 Jan 2014,IQ,Ecc-i ,Supply Of 3M Splice Kit & Hubbel Cord Grips - Shorab,3M Splice Kit & Hubbel Cord Grips,,,1090,USD, ,Order
11646,RFQ-158-733,MACRO,23 Jan 2014,RFQ,Ruya P.V.,Delaram Fit Out_Supply Of PVC / Aluminum Door,PVC / Aluminum Door,Doors,Architectural,154347,USD,Maricar I.,Order
11647,RFQ-256-732,MICRON,23 Jan 2014,RFQ,Rubaiya Z.B.,Shorabak Fit Out Project,"Additional BI Fittings [Union, Fitting, Regulator W/P. Gauge]",Building Materials,Various,5133.5,AED,Maricar I.,Order
11648,RFQ-256-731,MACRO,23 Jan 2014,RFQ,Rajay I.L.,"Shorabak Fit Out_Supply Of Additional BI Fittings [Valve, Clamp, Pipe, Nipple]","Additional BI Fittings [Valve, Clamp, Pipe, Nipple]",Building Materials,Various,3481.5,AED,Maricar I.,Order
11649,RFQ-158-727,MACRO,21 Jan 2014,RFQ,Baymak M.S.,Delaram Fit Out_Supply Of Baymak 500 Ltrs Water Heater,BAYMAK 500 LTR Water Heater,Mechanical Items,Mechanical,10790,USD,Maricar I.,Order
11650,RFQ-158-726,MACRO,21 Jan 2014,RFQ,Haven F.&.,Delaram Fit Out_Supply Of Addressable Fire Alarm System,COOPER - Addressable Fire Alarm System,Building Materials,Various,278410,AED,Maricar I.,Order
11651,RFQ-158-725,MACRO,21 Jan 2014,RFQ,Al F.P.,Delaram Fit Out_Supply Of Panasonic Ceiling Fan,PANASONIC Ceiling Fan,Mechanical Items,Mechanical,54479,USD, ,Order
11652,RFQ-158-724,MACRO,21 Jan 2014,RFQ,Gmg D.T.,Delaram Fit Out_Supply Of SEVAL Cables,SEVAL Cable,Electrical,Electrical,132288.84,USD,Maricar I.,Order
11653,Q-114-723,MICRON,20 Jan 2014,IQ,Macec G.O.,KABUL - Supply Of 525 Gallons Of DC315 Thermal Barrier And 32 Sets Of Lapolla Polyurethane,525 Gallons Of DC315 Thermal Barrier And 32 Sets Of Lapolla Polyurethane,,,118995,USD, ,Order
11654,RFQ-158-722,MACRO,20 Jan 2014,RFQ,Pelsan E.S.,Delaram Fit Out_Supply Of Pelsan Lighing Fixture,PELSAN Lighting Fixture,Electrical,Electrical,57064.5,USD, ,Order
11655,Q-114-721,MICRON,19 Jan 2014,IQ,Ecc-i ,KABUL DEPOT PROJECT_SUPPLY OF 8 SETS OF LAPOLLA POLYURETHANE,8 Sets Lapolla Polyurethane Foam,,,19591.2,USD, ,Order
11656,Q-114-720,MICRON,19 Jan 2014,IQ,Iecc C.,Camp Garmsir - Supply Of Dimplex Unit Heaters,Dimplex Unit Heaters,,,6835,USD, ,Order
11657,RFQ-256-718,MACRO,16 Jan 2014,RFQ,Industrial E.C.,Shorabak Fit Out_Supply Of Apollo Back Flow Preventer - 3,Apollo Back Flow Preventer - 3,Building Materials,Various,1785,USD, ,Order
11658,RFQ-256-717,MACRO,16 Jan 2014,RFQ,Ig G.T.,Shorabak Fit Out_Supply Of Buckeye Fire Extinguisher,Buckeye Fire Extinguisher,Building Materials,Various,22320,AED, ,Order
11659,Q-114-716,MICRON,15 Jan 2014,IQ,Ecc-i ,"Camp Garmsir,Helmand Province",Fire Extinguisher,,,3780,USD, ,Quotation
11660,RFQ-256-715,MACRO,15 Jan 2014,RFQ,Industrial E.C.,Shorabak Fit Out_Supply Of Additional Fire Alarm System,Additional Fire Alarm System,Building Materials,Various,34910.58,USD, ,Order
11661,RFQ-158-714,MACRO,14 Jan 2014,RFQ,Leminar A.C.,Delaram Fit Out_Supply Of Ceiling Type SB125/H And SB150/H,Ceiling Type SB125/H And SB150/H,Mechanical Items,Mechanical,105300,AED, ,Order
11662,RFQ-158-713,MACRO,14 Jan 2014,RFQ,Midas S.,Delaram Fit Out_Supply Of HAWS Eyewash Station,HAWS Eyewash Station,Building Materials,Various,35200,AED, ,Order
11663,Q-114-712,MICRON,14 Jan 2014,IQ,Ecc-i ,"Camp Garmsir,Helmand Province",Fire Extinguisher,,,149000,USD,Raquel I.,Quotation
11664,RFQ-158-711,MACRO,14 Jan 2014,RFQ,Glen D.I.,Delaram Fit Out_Supply Of Dimplex Unit Heaters,Dimplex Unit Heaters,Mechanical Items,Mechanical,108486,GBP, ,Order
11665,RFQ-158-710,MACRO,14 Jan 2014,RFQ,United E.C.,Delaram Fit Out_Supply Of Mitsubishi AC Units,Mitsubishi AC Units,Mechanical Items,Mechanical,36000,AED, ,Order
11666,Q-114-709,MICRON,14 Jan 2014,IQ,Ecc-i ,Shorabak Afghanistan_Supply Of Additional Fire Alarm System For Recon Buildings 3 X POLS,Fire Alarm System,,,36327,USD,Hayat M.,Order
11667,Q-114-706,MICRON,13 Jan 2014,IQ,Ecc-i ,Camp Hero East_Supply Of 500 Gallons Of DC315 Thermal Barrier,DC315 Thermal Barrier,,,32500,USD, ,Order
11668,Q-114-705,MICRON,09 Jan 2014,IQ,Ecc-i ,Supply Of Franklin Motor For Grundfos Water Well Pump - Camp Shorab - PO 348612,Franklin Motor For Grundfos Water Well Pump,,,3650,USD, ,Order
11669,Q-114-704,MICRON,09 Jan 2014,IQ,Ecc-i ,Camp Garmsir_Supply Of 187 Units Of Explosion Proof Junction Box,Explosion Proof Junction Box,,,17963.22,USD,Mahesh B.,Order
11670,Q-114-703,MICRON,08 Jan 2014,IQ,State C.,Ghanzi Afghanistan _Supply Of 1950 Gallons Of DC315 Thermal Barrier-Ex Herat,DC315 Thermal Barrier,,,81250,USD, ,Order
11671,RFQ-256-702,MACRO,08 Jan 2014,RFQ,Pitsan M.S.,Shorabak Fit Out_Supply Of Explosion Proof Unit Heaters,Explosion Proof Unit Heaters - Pitsan,Mechanical Items,Mechanical,5400,USD, ,Order
11672,RFQ-256-701,MACRO,07 Jan 2014,RFQ,Arabian E.S.,Shorabak Fit Out_Supply Of Fire Rated Steel Doors,Fire Rated Steel Doors,Doors,Architectural,3677,USD, ,Order
11673,RFQ-258-700,MACRO,07 Jan 2014,RFQ,Al T.E.,Shorabak Fit Out_Supply Of Thermostat,Thermostat,,,1785,AED, ,Order
11674,Q-114-699,MICRON,07 Jan 2014,IQ,Kabul A.T.,Kabul Afghanistan_Supply Of 1000 Gallons Of DC315-Ex Herat,DC315 Thermal Barrier,,,65000,USD, ,Quotation
11675,RFQ-256-694,MACRO,06 Jan 2014,RFQ,Industrial E.C.,Shorabak Fit Out_Supply Of ZURN Cleanout And Floor Drains,ZURN Cleanout And Floor Drains,Building Materials,Various,5526,USD, ,Order
11676,Q-114-693,MICRON,06 Jan 2014,IQ,Ecc-i ,Camp Garmsir_Supply Of Air Compressor And Air Dryer (Ingersoll Rand),Air Compressor And Air Dryer,,,35860,USD,Raquel I.,Order
11677,RFQ-256-692,MACRO,06 Jan 2014,RFQ,Gmg D.T.,Shorabak Fit Out_Supply Of Explosion Proof Fittings And Sealing Compound,Explosion Proof Fittings And Sealing Compound,Electrical,Electrical,1459.6,EURO, ,Order
11678,RFQ-256-691,MACRO,05 Jan 2014,RFQ,Aw R.L.,Shorabak Fit Out_Supply Of Bulkhead FRBH 91B,Frater Bulkhead - FRBH 91B,Electrical,Electrical,336,AED, ,Order
11679,RFQ-256-690,MACRO,05 Jan 2014,RFQ,Haji G.S.,"Shorabak Fit Out_Supply Of Metal Conduit - 3/4""","GI Metal Conduit - 3/4""",Electrical,Electrical,600,USD, ,Order
11680,RFQ-256-689,MACRO,05 Jan 2014,RFQ,Erse K.&.,Shorabak Fit Out_Supply Of Fire Cable,Erse Fire Cable,Electrical,Electrical,144,USD, ,Order
11681,Q-114-688,MICRON,05 Jan 2014,IQ,Ecc-i ,Supply Of Dow Corning 813C To Shorabak,Dow Corning 813C,,,4500,USD,Maricar I.,Order
11682,Q-114-687,MICRON,05 Jan 2014,IQ,Ecc-i ,Supply Of Various Materials To Shorabak,Various Materials,,,5180.25,USD,Maricar I.,Quotation
11683,Q-114-686,MICRON,02 Jan 2014,IQ,Ecc-i ,"SMW Project, Kandahar Afghanistan",Sewage Pump Set,,,14758,USD,Waqar N.,Quotation
11684,RFQ-256-685,MICRON,02 Jan 2014,RFQ,Rajay I.L.,Shorabak Fit Out Project,GI Pipes And Fittings,Building Materials,Various,2967.35,AED, ,Order
11685,Q-1213-684,MICRON,31 Dec 2013,IQ,Contrack I.I.,PROJECT 277_ Supply Of 87 Sets Poly And 600 Gals DC315 - Kabul - PO# 277-0035-A-00,DC315 THERMAL BARRIER AND LAPOLLA POLYURETHANE,,,269550,USD, ,Order
11686,RFQ-256-683,MICRON,31 Dec 2013,RFQ,Srg T.L.,SHORABAK FIT OUT,ELECTRICAL ITEMS,Electrical,Electrical,5439,AED,Mahesh B.,Order
11687,RFQ-256-682,MACRO,31 Dec 2013,RFQ,Haji G.S.,Shorabak Fit Out_Supply Of Electrical Items,ELECTRICAL ITEMS,Electrical,Electrical,14735.75,USD,Mahesh B.,Order
11688,Q-1213-681,MICRON,31 Dec 2013,IQ,Ecc-i ,KABUL DEPOT PROJECT_SUPPLY OF 1750 GALLONS OF DC315 THERMAL BARRIER,DC315 THERMAL BARRIER,,,16250,USD, ,Quotation
11689,RFQ-256-680,MICRON,31 Dec 2013,RFQ,Cortem M.E.,Cortem Explosion Proof Lightings & Fittings,Cortem Explosion Proof Lightings & Fittings,Electrical,Electrical,61680,USD, ,Order
11690,Q-1213-679,MICRON,30 Dec 2013,IQ,Golden R.R.,KABUL AFGHANISTAN PROJECT,DC315  THERMAL BARRIER,,,113750,USD, ,Quotation
11691,Q-1213-678,MICRON,29 Dec 2013,IQ,Ecc-i ,KABUL DEPOT PROJECT_ SUPPLY OF 1750 GALLONS OF DC315 THERMAL BARRIER,DC315 THERMAL BARRIER,,,113750,USD, ,Order
11692,RFQ-371-677,MICRON,29 Dec 2013,RFQ,Focus A.C.,ITSI GILBANE PROJECT,SUPALAFLEX FLEXIBLE DUCT,Building Materials,Various,1596,USD,Raquel I.,Order
11693,Q-1213-676,MICRON,29 Dec 2013,IQ, ,LAKESHORE PROJECT_DELIVERY OF 5000  GALLONS OF DC315 THERMAL BARRIER AND 370 SETS OFLAPOLLA POLYURETHANE,DC315 THERAL BARRIER AND LAPOLLA POLYURETHANE,,,1325470,USD, ,Cancled
11694,RFQ-256-674,MICRON,24 Dec 2013,RFQ,Century M.S.,Po For Air Outlets And Volume Control Dampers,Air Outlets And Volume Control Damper,Mechanical Items,Mechanical,2431,AED, ,Order
11695,RFQ-256-673,MICRON,24 Dec 2013,RFQ,Panel T.E.,PO For Panel Boards,Panel Boards Nema 3R Weather Proof Type,Building Materials,Various,2200,USD, ,Order
11696,RFQ-256-672,MICRON,24 Dec 2013,RFQ,Leminar A.C.,Po For Wall Mounted Exhaust  Fans,Explosion Proof Exhaust Fans,Mechanical Items,Mechanical,45500,USD, ,Order
11697,Q-1213-671,MICRON,23 Dec 2013,IQ,Itsi G.C.,ITSI GILBANE PROJECT_SUPPLY OF FLEXIBLE DUCT,INSULATED FLEXIBLE DUCT,,,2913.22,USD,Raquel I.,Order
11698,Q-1213-670,MICRON,23 Dec 2013,IQ,Ecc-i ,CAMP SHORAB_SUPPLY OF SIKA CERAMIC 201,SIKA CERAMIC 201,,,4865,USD,Raquel I.,Quotation
11699,Q-1213-669,MACRO,22 Dec 2013,RFQ,Ecc-i ,"CAMP SHORAB PROJECT-W5J9LE-11-C-0045-ANA 215TH QRF, ENGINEER",FINAL PRICE OF POL & ARMS STORAGE BUILDINGS,,,315679.09,USD, ,Quotation
11700,Q-1213-668,MICRON,17 Dec 2013,IQ,Ecc-i ,KABUL DEPOT PROJECT_SUPPLY OF 8 SETS OF LAPOLLA POLYURETHANE,LAPOLLA POLYURETHANE,,,21768,USD, ,Order
11701,Q-1213-667,MICRON,17 Dec 2013,IQ,Uecedc (.E.,UNIVERSAL EYE CONSTRUCTION COMPANY PROJECT-SUPPLY OF 8 SETS OF LAPOLLA POLYURETHANE_EX HERAT,LAPOLLA POLYURETHANE,,,22000,USD, ,Quotation
11702,RFQ-256-666,MICRON,16 Dec 2013,RFQ,Century M.S.,SHORABAK FIT UT PROJECT,FLEXIBLE DUCT CONNECTOR,Building Materials,Various,255,USD, ,Order
11703,RFQ-256-665,MICRON,16 Dec 2013,RFQ,Century M.S.,SHORABAK FIT OUT PROJECT,HVAC ITEMS,Building Materials,Various,1780,AED, ,Order
11704,Q-1213-662,MICRON,15 Dec 2013,IQ,Ecc-i ,CAMP HERO_SUPPLY OF 10 NOS OF WERMER MANHOLE LADDER,MANHOLE LADDER,,,10730,USD,Raquel I.,Quotation
11705,Q-1213-661,MICRON,11 Dec 2013,IQ,Lexus E.&.,LEXUS ENGINEERING & CONTRACTING COMPANY,LAPOLLA PRODUCTS,,,267780,USD,Azim R.,Quotation
11706,Q-1213-660,MICRON,10 Dec 2013,RFQ,Ecc-i ,"CAMP SHORAB PROJECT-W5J9LE-11-C-0045 - ANA 215th QRF, Engineer & Light Signal, Camp Shorabak, Helmand, Afghanistan, Subk. 4611 000 - Interior Fit Out",FLOOR PREPARATION AND JOINT WORK,,,12990,USD, ,Order
11707,Q-1213-658,MICRON,09 Dec 2013,IQ,Ecc-i ,Supply Of Sandwich Panel Accesories - Camp Garmsir,Sandwich Panel Accessories,,,9600,USD,Mahesh B.,Order
11708,Q-1213-657,MICRON,09 Dec 2013,IQ,Ecc-i ,CAMP SAYER_SUPPLY OF 25 NOS OF 500 LITER WASTE OIL TANK,500 LITERS WASTE OIL TANK,,,95000,USD,Azim R.,Cancled
11709,Q-1213-653,MICRON,04 Dec 2013,IQ, ,LAKESHORE PROJECT_SUPPLY OF ACOUSTICAL CEILING SYSTEM,ACOUSTICAL CEILING SYSTEM,,,142625,USD,Raquel I.,Quotation
11710,Q-1213-652,MICRON,03 Dec 2013,IQ,Ecc-i ,SOF JOC_TRANSPORTATION OF SANDWICH PANELS,TRANSPORTATION OF SANDWICH PANELS,,,4550,USD,Mahesh B.,Order
11711,Q-1113-649,MICRON,27 Nov 2013,IQ,Emrooz E.&.,EMROOZ ENGINEERING_SUPPLY OF 16 SETS OF LAPOLLA POLYURETHANE-EX WORK,LAPOLLA POLYURETHANE,,,44000,USD,Azim R.,Cancled
11712,RFQ-256-648,MACRO,27 Nov 2013,RFQ,Al Y.L.,Shorabak Fit Out_Supply Of Additional Windows,Windows,Windows,Architectural,2400,AED, ,Order
11713,Q-1113-647,MICRON,27 Nov 2013,IQ, ,LAKESHORE_SUPPLY OF SOUND ATTENUATION BATTS AND GB ACCESSORIES,SOUND ATTENUATION BATTS AND GB ACCESSORIES,,,0,USD,Raquel I.,Quotation
11714,Q-1113-646,MICRON,25 Nov 2013,IQ,Shah F.C.,Shah Fisal Construction Company_Supply Of 250 Gallons Of DC315 Thermal Barrier-EX WORKS,195 Gals DC315 Thermal Barrier,,,12285,USD, ,Order
11715,RFQ-256-644,MACRO,24 Nov 2013,RFQ,Rubaiya Z.B.,Shorabak Fit Out_Supply Of CPVC And PVC Fittings,CPVC Fittings,Building Materials,Various,1305,AED, ,Order
11716,RFQ-256-641,MACRO,20 Nov 2013,RFQ,Knauf L.,Shorabak Fit Out_Supply Of Readygips _ KNAUF,Readygips - Knauf,Building Materials,Various,8400,USD,Maricar I.,Order
11717,Q-1113-640,MICRON,19 Nov 2013,IQ,Contrack I.I.,BP 13-57 POWERPLANT CAMP ARIFJAN KUWAIT,GENERATORS,,,103650,USD,Raquel I.,Quotation
11718,Q-1113-639,MICRON,19 Nov 2013,IQ,Gulf E.C.,Gulf Eagle Project_Supply Of 25 Gals Of DC315 Thermal Barrier,25 Gals DC315 Thermal / Fire Barrier,,,5325,AED,Mahesh B.,Order
11719,Q-1113-638,MICRON,18 Nov 2013,IQ, ,,GYPSUM BOARD AND ACCESSORIES,,,0,USD,Raquel I.,Quotation
11720,Q-1113-637,MICRON,17 Nov 2013,IQ,Specialized M.S.,MIDFIELD PROJECT_SUPPLY OF AIR DIFFUSER FOAM,AIR DIFFUSER FOAM,,,622966.5,AED,Azim R.,Quotation
